is_inpatient,is_groupcode,ChronicCond_rheumatoidarthritis,Beneficiaries_Count,DeductibleAmtPaid,InscClaimAmtReimbursed,ChronicCond_Alzheimer,ChronicCond_IschemicHeart,Days_Admitted,ChronicCond_stroke
5,5,23,58,92.25806451612904,1269.6774193548388,36,45,0.5,4
10,10,13,25,395.55555555555554,4023.703703703704,9,23,2.2222222222222223,4
5,5,29,54,52.018348623853214,583.6697247706422,30,85,0.1743119266055046,6
0,0,7,20,0.0,140.95238095238096,8,12,0.0,1
0,0,19,54,3.3823529411764706,228.08823529411765,30,54,0.0,7
0,0,9,38,2.682926829268293,174.6341463414634,17,29,0.0,2
0,0,12,25,0.0,275.55555555555554,12,23,0.0,1
14,14,7,32,454.3030303030303,5184.242424242424,17,25,2.787878787878788,4
0,0,5,20,2.608695652173913,256.0869565217391,8,18,0.0,0
0,0,10,25,0.0,308.57142857142856,12,22,0.0,3
6,6,13,29,200.25,1626.875,14,27,0.8125,6
0,0,48,125,4.967320261437909,187.05882352941177,55,121,0.0,21
10,10,3,10,1068.0,12000.0,7,9,6.5,0
0,0,3,6,0.0,451.6666666666667,2,6,0.0,1
10,10,5,10,1068.0,11400.0,7,7,7.7,1
0,0,3,10,8.0,108.0,5,7,0.0,2
0,0,0,1,0.0,40.0,1,1,0.0,0
0,0,2,9,0.0,50.0,5,6,0.0,2
0,0,20,49,0.0,164.0,17,36,0.0,4
0,0,2,8,0.0,287.77777777777777,3,4,0.0,0
0,0,2,2,0.0,560.0,0,2,0.0,0
0,0,1,5,0.0,362.0,2,3,0.0,0
0,0,6,12,3.8461538461538463,350.7692307692308,3,9,0.0,1
0,0,3,8,0.0,620.0,4,6,0.0,0
0,0,48,124,0.7692307692307693,206.6153846153846,47,104,0.0,10
0,0,20,62,0.78125,206.5625,23,45,0.0,3
0,0,2,7,0.0,84.28571428571429,2,5,0.0,0
0,0,7,43,5.531914893617022,269.7872340425532,14,34,0.0,2
0,0,2,14,9.333333333333334,329.3333333333333,1,12,0.0,5
0,0,3,4,0.0,104.0,2,5,0.0,0
0,0,2,8,0.0,207.5,2,7,0.0,0
0,0,1,4,0.0,695.0,0,3,0.0,0
0,0,7,12,0.0,183.33333333333331,6,12,0.0,0
0,0,1,1,0.0,10.0,0,0,0.0,1
0,0,13,52,1.1111111111111112,313.3333333333333,28,39,0.0,5
0,0,16,35,2.4390243902439024,246.34146341463412,12,32,0.0,2
0,0,1,6,16.666666666666668,140.0,4,3,0.0,1
0,0,0,2,0.0,50.0,1,2,0.0,0
0,0,1,6,14.285714285714286,794.2857142857143,3,7,0.0,3
0,0,1,8,0.0,300.0,3,7,0.0,0
0,0,5,11,5.454545454545454,33.63636363636363,5,9,0.0,2
0,0,10,15,0.0,351.16279069767444,17,40,0.0,1
0,0,4,6,16.666666666666668,663.3333333333334,3,6,0.0,1
0,0,1,4,25.0,160.0,1,3,0.0,0
0,0,46,156,1.9907407407407407,294.1666666666667,84,162,0.0,11
0,0,1,2,0.0,485.0,0,2,0.0,0
0,0,4,13,0.0,412.8571428571428,7,12,0.0,2
0,0,5,38,7.105263157894737,194.73684210526315,10,24,0.0,3
0,0,0,10,0.0,139.0909090909091,3,9,0.0,3
0,0,17,61,0.4838709677419355,406.7741935483871,24,49,0.0,9
0,0,9,22,0.0,247.3913043478261,6,17,0.0,3
0,0,11,30,5.483870967741935,438.7096774193548,8,19,0.0,2
0,0,24,47,1.492537313432836,395.6716417910448,31,49,0.0,6
0,0,18,48,1.6326530612244898,222.24489795918367,20,37,0.0,6
0,0,9,21,4.583333333333333,531.25,7,20,0.0,1
0,0,10,41,1.702127659574468,542.1276595744681,23,35,0.0,5
0,0,1,4,0.0,67.5,0,4,0.0,1
0,0,8,26,2.6923076923076925,81.92307692307692,12,20,0.0,4
0,0,0,1,0.0,80.0,0,1,0.0,0
0,0,15,30,1.6129032258064515,127.74193548387096,10,20,0.0,1
0,0,3,7,0.0,72.0,5,10,0.0,0
0,0,1,1,0.0,50.0,0,1,0.0,0
0,0,6,14,0.0,296.0,3,12,0.0,1
0,0,20,62,0.7936507936507936,204.44444444444449,27,40,0.0,8
0,0,0,1,0.0,200.0,0,0,0.0,0
0,0,32,92,1.25,248.57142857142856,48,80,0.0,10
0,0,1,3,0.0,210.0,1,2,0.0,1
0,0,14,21,0.8,176.8,8,15,0.0,1
30,30,13,27,1032.4,8666.666666666666,18,28,4.733333333333333,8
37,37,17,30,1010.2702702702704,12443.243243243243,21,34,7.702702702702703,2
10,10,5,10,1068.0,7890.0,4,9,4.9,1
0,0,6,19,2.631578947368421,197.8947368421053,9,15,0.0,1
0,0,3,8,0.0,526.25,5,5,0.0,0
0,0,4,11,3.636363636363636,398.1818181818182,5,9,0.0,5
0,0,16,17,0.2631578947368421,205.26315789473685,12,27,0.0,5
0,0,36,57,2.6732673267326734,269.5049504950495,31,83,0.0,5
0,0,26,62,4.852941176470588,261.02941176470586,19,48,0.0,8
16,16,8,16,1068.0,14687.5,9,16,5.6875,5
82,82,34,77,1029.3975903614455,9437.349397590362,50,79,5.506024096385542,13
41,41,19,38,1041.9512195121952,9634.146341463416,19,36,7.268292682926829,6
41,41,19,41,1068.0,9951.219512195124,20,35,4.7560975609756095,3
6,6,3,6,890.0,12833.333333333334,1,5,6.0,0
66,66,24,54,1051.8181818181818,9010.60606060606,30,60,4.9393939393939394,18
0,0,15,32,4.615384615384615,136.4102564102564,19,27,0.0,4
19,19,9,19,1011.7894736842104,7578.9473684210525,6,18,5.894736842105263,3
5,5,2,5,1068.0,18000.0,2,4,3.4,1
0,0,5,12,0.0,216.15384615384616,8,9,0.0,2
4,4,1,4,1068.0,4500.0,2,4,3.25,0
10,10,4,10,1068.0,6800.0,6,9,3.1,2
17,17,6,17,1008.6666666666666,7111.111111111111,8,16,4.388888888888889,6
25,25,9,25,1068.0,12120.0,6,22,7.2,4
0,0,0,7,0.0,595.7142857142857,3,4,0.0,0
7,7,2,7,1068.0,7714.285714285715,3,6,4.571428571428571,1
5,5,1,5,1068.0,3800.0,2,4,5.2,1
2,2,0,2,1068.0,6000.0,0,2,3.5,0
9,9,53,144,41.25688073394495,703.2110091743119,101,174,0.1330275229357798,12
0,0,172,255,2.4459234608985025,261.46422628951746,198,471,0.0,62
3,3,5,19,153.52380952380952,2817.1428571428573,7,19,0.8095238095238095,1
11,11,16,30,232.17391304347825,2962.608695652174,18,36,1.391304347826087,9
23,23,118,313,62.87244897959184,886.0714285714286,163,291,0.2525510204081632,43
0,0,75,88,4.293478260869565,343.0434782608696,72,142,0.0,27
0,0,6,15,0.0,468.6666666666667,3,10,0.0,0
53,53,54,167,313.30285714285714,4608.342857142857,68,129,1.697142857142857,19
40,40,32,72,492.41379310344826,4307.586206896552,40,65,2.206896551724138,13
0,0,52,88,1.2352941176470589,266.7058823529412,55,141,0.0,14
0,0,128,190,3.303964757709251,235.2202643171806,153,328,0.0,46
0,0,4,23,0.0,277.5,9,21,0.0,2
0,0,79,112,2.5700934579439254,372.9439252336449,88,155,0.0,7
0,0,186,196,2.9365079365079363,291.07142857142856,241,411,0.0,70
40,40,78,192,184.2780269058296,2041.1659192825111,91,183,1.0448430493273542,24
5,5,27,66,64.47058823529412,728.5882352941177,31,72,0.5176470588235295,18
2,2,14,21,93.84,1143.6,8,20,0.32,3
0,0,17,37,2.8205128205128207,256.4102564102564,14,28,0.0,3
0,0,9,29,2.0,258.0,10,23,0.0,4
69,69,103,292,200.0655737704918,2388.5245901639346,142,274,1.092896174863388,47
33,33,57,135,228.64,2601.5333333333333,59,126,1.2133333333333334,15
0,0,57,179,2.3157894736842106,261.94736842105266,81,152,0.0,17
27,27,53,111,223.2,2167.692307692308,67,111,1.3615384615384616,18
8,8,6,13,610.2857142857143,5055.0,7,14,1.5714285714285714,2
0,0,11,28,2.2857142857142856,558.8571428571429,15,27,0.0,5
9,9,18,49,144.0,1121.8032786885246,29,45,0.7868852459016393,6
0,0,18,62,3.59375,322.65625,20,45,0.0,8
8,8,11,49,127.82089552238806,1701.1940298507463,26,48,0.5671641791044776,10
2,2,73,87,10.479338842975206,454.0082644628099,123,205,0.0454545454545454,21
0,0,32,78,4.3023255813953485,313.48837209302326,28,70,0.0,6
0,0,236,226,2.4579560155239326,266.222509702458,339,582,0.0,107
224,224,620,693,139.18187033849685,1457.3321858864028,742,1365,0.6965002868617326,263
0,0,47,122,2.0,336.6666666666667,48,105,0.0,12
51,51,75,184,247.1559633027523,2991.697247706422,92,176,1.5458715596330277,21
42,42,73,177,174.88888888888889,1846.1302681992336,119,206,0.8390804597701149,26
23,23,41,54,192.95384615384611,2093.4615384615386,53,106,0.6307692307692307,9
19,19,21,57,270.38235294117646,3199.1176470588234,30,54,1.411764705882353,9
50,50,127,342,138.38790931989925,1801.2342569269522,173,311,0.6397984886649875,57
9,9,12,36,147.34328358208955,1534.179104477612,31,53,0.9850746268656716,5
0,0,37,94,1.9191919191919191,206.16161616161617,33,78,0.0,8
7,7,12,29,191.4,966.5,16,29,0.65,8
0,0,136,362,3.388235294117647,244.0,157,318,0.0,37
0,0,7,32,1.5625,301.875,12,19,0.0,2
6,6,10,45,134.125,3133.75,20,39,0.9166666666666666,5
0,0,13,33,5.0,293.93939393939394,25,49,0.0,9
0,0,27,26,6.349206349206349,383.6507936507937,40,53,0.0,1
0,0,39,63,3.061224489795918,228.0612244897959,41,66,0.0,9
8,8,35,83,83.46666666666667,941.2380952380952,44,81,0.4285714285714285,10
0,0,5,17,5.555555555555555,287.77777777777777,8,15,0.0,2
42,42,33,98,421.9252336448598,3985.3271028037375,42,77,1.9532710280373835,12
0,0,36,145,6.772151898734177,279.9367088607595,57,114,0.0,17
9,9,38,133,65.79220779220779,815.7792207792207,76,125,0.3636363636363636,20
0,0,248,381,3.044654939106901,273.51826792963465,325,574,0.0,52
25,25,79,140,125.87962962962963,1300.3703703703704,94,163,0.5046296296296297,35
4,4,91,180,16.067340067340066,527.3400673400673,148,224,0.0909090909090909,23
0,0,180,358,3.089579524680073,299.41499085923215,244,425,0.0,72
0,0,20,50,7.083333333333333,241.25,40,57,0.0,5
27,27,41,76,233.5967741935484,2355.1612903225805,49,79,1.3064516129032258,19
3,3,5,22,139.30434782608697,1900.434782608696,8,18,0.4782608695652174,2
0,0,49,102,3.903508771929825,301.6666666666667,101,154,0.0,25
0,0,17,44,1.5909090909090908,311.3636363636364,21,38,0.0,2
3,3,5,12,267.0,993.3333333333334,4,10,2.75,0
0,0,2,4,0.0,70.0,3,3,0.0,0
0,0,31,31,2.875,418.25,28,51,0.0,12
0,0,29,51,2.1621621621621623,210.0,33,60,0.0,5
0,0,13,32,12.727272727272728,238.7878787878788,10,23,0.0,0
0,0,8,19,2.727272727272727,324.54545454545456,8,12,0.0,1
0,0,70,161,3.5443037974683542,233.33333333333331,115,185,0.0,20
13,13,17,39,221.33333333333331,1932.3809523809523,30,56,0.984126984126984,13
0,0,56,139,2.456140350877193,261.34502923976606,68,135,0.0,18
0,0,10,34,3.611111111111111,177.77777777777777,15,28,0.0,3
0,0,4,15,9.090909090909092,410.45454545454544,4,16,0.0,1
5,5,52,54,43.77952755905512,677.007874015748,37,101,0.2598425196850393,22
16,16,25,62,178.021978021978,2169.56043956044,35,73,1.5604395604395604,11
3,3,31,96,31.8135593220339,470.59322033898303,48,91,0.1779661016949152,15
0,0,353,444,3.3771929824561404,294.3311403508772,374,705,0.0,86
17,17,20,34,453.9,3907.5,15,34,2.55,11
0,0,4,8,8.75,126.25,5,8,0.0,1
12,12,14,41,247.25,4122.708333333333,20,37,1.3541666666666667,6
0,0,120,277,2.6497695852534564,273.7327188940092,148,331,0.0,42
0,0,81,120,2.207792207792208,280.12987012987014,125,177,0.0,45
4,4,55,54,35.47517730496454,556.0283687943263,53,92,0.1205673758865248,16
57,57,75,185,288.2200956937799,2761.33971291866,88,165,1.4880382775119618,23
2,2,68,84,12.11111111111111,290.55555555555554,92,156,0.037037037037037,39
7,7,10,26,282.81481481481484,2244.814814814815,14,20,1.9259259259259256,1
22,22,28,71,265.23595505617976,2124.38202247191,41,62,0.9887640449438202,9
0,0,14,44,2.063492063492064,213.015873015873,25,47,0.0,7
0,0,17,18,9.534883720930232,371.3953488372093,26,26,0.0,14
0,0,4,12,2.7586206896551726,147.24137931034485,16,26,0.0,7
0,0,6,15,6.25,164.375,7,11,0.0,1
0,0,26,23,0.0,419.13793103448273,20,37,0.0,13
0,0,31,51,4.565217391304348,347.9347826086956,40,66,0.0,16
0,0,7,40,1.1111111111111112,322.85714285714283,30,43,0.0,9
0,0,34,59,4.166666666666667,330.3030303030303,48,112,0.0,25
0,0,2,13,9.51219512195122,182.9268292682927,10,25,0.0,5
0,0,7,22,5.476190476190476,229.7619047619048,24,17,0.0,2
0,0,11,7,6.0,210.5,11,17,0.0,11
0,0,10,24,4.285714285714286,220.8571428571429,11,18,0.0,2
5,5,50,34,40.55357142857143,1013.125,39,86,0.3928571428571428,26
0,0,66,47,0.7092198581560284,553.5460992907801,74,112,0.0,18
0,0,19,63,2.1052631578947367,353.1578947368421,34,69,0.0,2
0,0,20,33,5.172413793103448,455.1724137931034,24,38,0.0,13
0,0,23,30,3.333333333333333,212.59259259259255,13,43,0.0,3
0,0,6,8,3.0434782608695654,155.2173913043478,12,23,0.0,1
3,3,6,12,168.6315789473684,1939.4736842105265,6,16,0.4736842105263157,2
0,0,12,36,2.380952380952381,378.57142857142856,33,53,0.0,4
0,0,17,27,3.793103448275862,220.3448275862069,22,36,0.0,2
0,0,31,62,2.0,259.52941176470586,29,70,0.0,3
0,0,1,2,0.0,45.0,1,1,0.0,0
0,0,4,25,5.428571428571429,291.7142857142857,11,55,0.0,0
0,0,12,22,1.3636363636363635,226.8181818181818,9,36,0.0,6
0,0,12,26,0.9302325581395348,256.9767441860465,17,27,0.0,11
0,0,32,64,2.644628099173554,243.96694214876032,43,94,0.0,4
0,0,4,8,16.666666666666668,415.0,6,11,0.0,2
0,0,40,53,7.127659574468085,217.12765957446808,32,75,0.0,18
0,0,0,1,0.0,10.0,0,1,0.0,0
5,5,4,5,1068.0,20400.0,4,4,8.2,1
10,10,5,10,1068.0,12900.0,5,10,7.3,4
0,0,0,2,0.0,85.0,2,2,0.0,0
6,6,4,5,1068.0,21000.0,2,3,6.666666666666667,1
0,0,103,232,1.9798657718120805,273.6241610738255,125,230,0.0,39
0,0,10,17,1.0,556.5,8,15,0.0,1
2,2,104,136,12.978102189781024,319.8905109489051,97,212,0.0401459854014598,26
0,0,0,1,0.0,20.0,1,1,0.0,0
0,0,4,14,6.0,96.66666666666669,3,9,0.0,0
0,0,25,45,3.684210526315789,318.42105263157896,29,61,0.0,6
0,0,1,7,0.0,195.7142857142857,2,5,0.0,1
9,9,3,9,949.3333333333334,13000.0,3,9,4.444444444444445,0
1,1,1,1,1068.0,27000.0,0,1,5.0,0
50,50,21,49,1046.64,10118.0,24,46,5.28,11
13,13,6,9,1068.0,6923.076923076923,7,12,5.307692307692308,5
7,7,1,7,1068.0,6857.142857142857,5,7,3.571428571428572,2
2,2,0,2,534.0,8000.0,2,2,4.5,1
1,1,0,1,1068.0,5000.0,1,1,4.0,0
2,2,1,2,1068.0,6000.0,1,2,8.5,0
13,13,8,11,1068.0,10692.307692307691,7,11,8.538461538461538,3
8,8,23,89,85.86407766990291,1783.106796116505,35,69,0.5339805825242718,6
3,3,4,21,152.57142857142858,1545.2380952380952,9,15,1.0,2
6,6,60,150,36.34782608695652,567.5,70,132,0.1358695652173913,6
0,0,0,3,0.0,90.0,1,3,0.0,0
0,0,3,8,12.5,205.0,5,7,0.0,1
18,18,21,57,299.27868852459017,3341.147540983606,13,43,1.360655737704918,4
0,0,2,4,0.0,967.5,2,3,0.0,0
22,22,14,35,607.7837837837837,6182.972972972973,10,28,3.945945945945946,3
6,6,9,26,250.30769230769232,3357.692307692308,10,21,1.7692307692307692,4
5,5,17,52,99.63636363636364,576.3636363636364,28,45,0.8,6
5,5,7,29,178.0,1478.3333333333333,16,24,0.6,6
0,0,0,1,0.0,40.0,0,0,0.0,0
0,0,71,61,2.4663677130044843,233.67713004484304,71,148,0.0,13
0,0,4,10,22.307692307692307,120.76923076923076,3,10,0.0,0
0,0,2,4,12.0,316.0,0,4,0.0,0
0,0,19,58,1.5942028985507246,320.8695652173913,29,55,0.0,2
0,0,57,127,6.327683615819209,288.3050847457627,68,127,0.0,14
0,0,49,130,3.4972677595628414,244.3169398907104,69,131,0.0,14
0,0,5,16,0.0,293.52941176470586,8,13,0.0,2
0,0,22,57,1.5873015873015872,263.1746031746032,30,47,0.0,4
0,0,9,33,0.5882352941176471,229.7058823529412,10,22,0.0,1
0,0,6,16,0.0,248.125,8,13,0.0,2
0,0,0,1,0.0,20.0,0,0,0.0,0
12,12,5,14,854.4,6586.666666666667,6,10,3.533333333333333,2
4,4,8,30,142.4,1974.6666666666667,12,22,1.2,3
8,8,56,119,50.1656050955414,1048.8535031847134,71,124,0.2229299363057325,14
7,7,37,111,62.11111111111112,685.0,46,91,0.238095238095238,17
0,0,2,16,5.2631578947368425,254.73684210526315,8,9,0.0,0
26,26,31,87,224.5378151260504,2192.436974789916,48,94,1.4453781512605042,9
5,5,22,63,73.07692307692308,933.3333333333334,28,62,0.2435897435897435,8
14,14,9,34,373.8,2854.5,21,33,1.45,7
0,0,4,12,0.0,168.46153846153845,5,8,0.0,1
0,0,10,24,3.4482758620689653,250.0,14,21,0.0,0
2,2,5,36,59.08108108108108,828.1081081081081,7,22,0.3783783783783784,4
6,6,26,26,104.25396825396824,1807.142857142857,27,47,0.492063492063492,12
0,0,9,22,3.8461538461538463,163.07692307692307,14,21,0.0,1
75,75,76,196,323.0569105691057,2927.967479674797,95,192,1.9268292682926829,39
0,0,7,19,0.0,196.4516129032258,11,21,0.0,5
0,0,5,18,0.0,193.5,3,11,0.0,3
0,0,1,13,4.0,440.0,5,10,0.0,4
0,0,8,17,2.3529411764705883,144.11764705882354,8,11,0.0,0
0,0,20,26,3.75,340.9375,17,25,0.0,2
1,1,17,50,22.90196078431373,1418.4313725490197,21,39,0.3333333333333333,10
6,6,26,72,67.08,1371.8,27,77,0.44,11
0,0,26,51,3.2231404958677685,329.8347107438017,60,88,0.0,9
0,0,27,88,1.415929203539823,221.2389380530973,36,86,0.0,10
0,0,1,3,0.0,160.0,2,3,0.0,0
0,0,0,2,0.0,75.0,1,2,0.0,1
0,0,1,1,0.0,90.0,1,1,0.0,0
0,0,44,73,3.75,304.5625,45,117,0.0,22
0,0,5,16,0.0,248.46153846153845,10,23,0.0,5
0,0,7,8,0.0,176.66666666666666,7,10,0.0,0
1,1,6,9,106.8,521.0,4,8,0.6,2
0,0,4,5,6.0,594.0,0,4,0.0,0
0,0,4,15,3.75,159.375,6,11,0.0,1
0,0,21,27,9.534883720930232,171.6279069767442,15,33,0.0,14
0,0,5,12,5.0,400.0,7,11,0.0,8
1,1,0,1,1068.0,14000.0,1,1,8.0,0
1,1,0,1,1068.0,57000.0,0,1,19.0,0
0,0,2,12,7.142857142857143,317.85714285714283,5,10,0.0,4
0,0,0,4,0.0,481.4285714285714,1,7,0.0,0
5,5,0,5,1068.0,8200.0,2,4,6.4,1
0,0,17,44,1.7741935483870968,256.7741935483871,22,46,0.0,6
0,0,56,89,3.391812865497076,278.0701754385965,59,110,0.0,13
6,6,1,6,1068.0,5666.666666666667,4,5,3.8333333333333335,0
0,0,2,13,8.461538461538462,112.3076923076923,4,11,0.0,1
0,0,0,2,0.0,1510.0,2,2,0.0,0
5,5,4,15,356.0,2583.333333333333,3,11,1.5333333333333334,0
6,6,62,54,45.62820512820513,622.8205128205128,79,107,0.3269230769230769,17
0,0,2,5,0.0,184.0,2,3,0.0,0
11,11,15,54,217.05454545454543,2179.454545454545,20,44,1.0727272727272728,6
4,4,2,8,534.0,7790.0,3,8,4.125,1
0,0,5,13,0.0,151.53846153846155,1,8,0.0,0
0,0,3,7,0.0,514.2857142857143,7,5,0.0,1
46,46,40,100,420.2608695652174,4041.391304347826,45,98,1.7478260869565216,16
0,0,4,9,0.0,88.18181818181819,3,9,0.0,0
0,0,158,440,2.4696356275303644,285.2226720647773,187,370,0.0,53
0,0,106,207,1.504178272980501,252.7576601671309,157,265,0.0,32
0,0,157,174,3.7176938369781314,289.16500994035783,206,357,0.0,53
0,0,91,261,3.1785714285714284,460.3571428571428,126,231,0.0,24
6,6,21,61,65.86206896551724,1041.6091954022988,39,69,0.3103448275862069,15
0,0,138,246,2.66384778012685,367.3784355179704,181,373,0.0,43
5,5,4,21,255.23809523809524,1890.4761904761904,13,17,0.8095238095238095,0
11,11,52,86,88.5985401459854,1033.8686131386862,48,102,0.3138686131386861,13
22,22,45,135,171.62589928057554,1813.1654676258995,64,117,0.9928057553956836,20
0,0,26,38,7.272727272727272,449.54545454545456,41,48,0.0,8
0,0,22,41,4.942528735632184,295.7471264367816,31,74,0.0,7
8,8,5,23,356.0,2841.25,5,13,2.375,2
0,0,172,429,2.2244094488188977,318.48425196850394,195,396,0.0,53
0,0,1,3,0.0,1383.3333333333333,2,2,0.0,0
0,0,173,520,1.7206132879045997,270.30664395229985,229,445,0.0,65
146,146,88,208,594.8725868725869,5922.123552123552,121,215,3.023166023166023,37
0,0,14,40,1.4285714285714286,339.7142857142857,23,57,0.0,8
3,3,6,26,123.23076923076924,1917.3076923076924,14,21,0.5,4
0,0,5,8,0.0,318.75,5,7,0.0,0
37,37,13,40,784.6530612244898,7205.102040816327,15,41,4.591836734693878,0
0,0,0,9,11.11111111111111,117.77777777777776,3,4,0.0,1
0,0,12,37,1.5384615384615383,181.7948717948718,18,31,0.0,4
0,0,36,135,1.6901408450704225,282.0422535211268,59,113,0.0,11
19,19,9,23,882.2608695652174,8305.217391304348,10,16,5.173913043478261,3
26,26,65,193,131.82692307692307,1143.2211538461538,79,166,0.7355769230769231,15
3,3,15,51,60.629629629629626,1064.074074074074,18,37,0.6296296296296297,5
0,0,0,1,0.0,300.0,1,0,0.0,0
0,0,21,68,1.167883211678832,283.94160583941607,79,105,0.0,5
17,17,12,37,363.12,3532.4,21,41,1.38,10
81,81,138,368,203.12206572769952,1955.2112676056336,189,328,1.0305164319248827,57
115,115,69,190,586.4038461538462,5901.826923076923,99,173,2.8413461538461537,41
0,0,17,45,9.565217391304348,271.95652173913044,15,30,0.0,4
7,7,12,18,393.4736842105263,3137.894736842105,10,14,1.5789473684210529,5
0,0,222,252,2.336769759450172,244.02061855670104,219,453,0.0,63
0,0,0,2,0.0,200.0,0,1,0.0,0
0,0,9,30,0.967741935483871,338.38709677419354,12,23,0.0,3
0,0,72,144,3.492647058823529,323.125,133,216,0.0,39
9,9,22,73,110.0506329113924,1373.6708860759493,28,58,0.4050632911392405,6
0,0,2,7,0.0,498.57142857142856,3,4,0.0,1
0,0,310,401,3.02,253.88,425,748,0.0,100
0,0,10,22,8.0,334.0,10,20,0.0,3
0,0,1,2,0.0,1700.0,0,2,0.0,0
1,1,1,1,1068.0,3000.0,0,1,3.0,0
5,5,59,45,43.23308270676692,742.0300751879699,57,103,0.2180451127819548,30
1,1,3,16,70.47058823529412,590.5882352941177,8,12,0.0588235294117647,1
9,9,3,16,600.75,5172.5,5,13,3.0625,3
0,0,58,94,1.0256410256410255,272.3076923076923,75,113,0.0,16
2,2,3,9,237.33333333333331,2085.555555555556,2,7,0.8888888888888888,2
0,0,4,15,0.0,576.0,4,12,0.0,0
42,42,85,135,186.58823529411765,1713.8655462184877,95,190,0.9453781512605042,28
24,24,12,42,549.4222222222222,4006.222222222222,23,37,3.1555555555555554,5
4,4,2,7,610.2857142857143,2430.0,2,4,1.0,0
10,10,61,125,48.680851063829785,860.8085106382979,72,172,0.3361702127659574,12
0,0,0,3,0.0,186.66666666666663,2,3,0.0,0
3,3,2,5,640.8,9214.0,1,4,1.0,1
0,0,648,1354,2.7550047664442325,287.9504289799809,881,1615,0.0,223
0,0,17,58,2.295081967213114,201.9672131147541,23,43,0.0,4
87,87,164,260,214.23502304147465,2012.6036866359448,180,329,1.0299539170506913,41
0,0,364,804,2.0719016083254496,304.399243140965,451,823,0.0,127
0,0,130,224,3.1398416886543536,265.8839050131926,133,283,0.0,37
58,58,34,79,699.7241379310345,4884.482758620689,40,67,4.609195402298851,9
0,0,5,21,7.619047619047619,324.7619047619048,10,14,0.0,1
0,0,0,1,0.0,400.0,1,0,0.0,0
0,0,14,33,2.4324324324324325,274.3243243243243,7,30,0.0,1
0,0,23,65,1.3636363636363635,167.42424242424244,21,52,0.0,3
21,21,30,91,231.7319587628866,1920.9278350515465,41,76,1.1443298969072164,16
146,146,140,263,352.0963302752294,3046.422018348624,193,343,1.786697247706422,66
0,0,4,11,0.0,462.7272727272728,3,9,0.0,0
9,9,10,29,312.3225806451613,2275.1612903225805,14,26,1.2903225806451613,5
0,0,132,367,3.627450980392157,268.70098039215685,162,321,0.0,39
34,34,37,87,339.46153846153845,2945.288461538461,41,72,1.9423076923076923,11
7,7,18,73,101.28,947.6,36,61,0.36,10
0,0,274,259,1.7695961995249403,303.14726840855104,311,604,0.0,153
0,0,652,1421,2.397959183673469,279.30890538033395,894,1680,0.0,245
3,3,1,4,801.0,8272.5,2,4,2.75,1
0,0,243,503,3.082099596231494,256.47375504710635,325,565,0.0,81
4,4,5,13,305.1428571428572,4925.0,2,11,3.142857142857143,1
58,58,57,171,339.93220338983053,2731.9209039548023,87,142,1.5706214689265536,22
0,0,237,631,2.5161290322580645,309.3806451612903,345,604,0.0,91
0,0,31,61,2.8925619834710745,241.73553719008265,44,98,0.0,17
0,0,16,36,3.076923076923077,380.5128205128205,21,33,0.0,2
0,0,5,24,0.8333333333333334,137.91666666666666,11,14,0.0,4
0,0,179,329,4.032258064516129,260.57347670250897,176,420,0.0,35
0,0,79,233,2.672064777327935,306.4372469635628,98,186,0.0,28
2,2,8,18,112.42105263157896,673.1578947368421,10,16,0.3684210526315789,5
0,0,175,272,3.0729166666666665,313.62847222222223,192,419,0.0,31
0,0,192,416,3.1795716639209224,240.7413509060956,262,472,0.0,74
0,0,10,38,1.794871794871795,228.97435897435895,15,30,0.0,1
0,0,1,3,0.0,50.0,2,0,0.0,0
0,0,2,6,0.0,264.2857142857143,1,7,0.0,0
0,0,0,1,0.0,300.0,0,0,0.0,0
0,0,2,13,7.6923076923076925,58.46153846153846,2,9,0.0,1
0,0,1,2,0.0,120.0,0,2,0.0,1
0,0,1,2,0.0,130.0,3,3,0.0,0
0,0,36,52,5.977011494252873,223.79310344827587,33,61,0.0,7
0,0,1,3,0.0,243.33333333333331,1,2,0.0,0
0,0,9,34,1.0256410256410255,251.28205128205127,9,26,0.0,6
0,0,0,2,0.0,70.0,1,1,0.0,0
0,0,21,51,0.945945945945946,336.8918918918919,41,54,0.0,12
0,0,10,36,0.9433962264150944,303.7735849056604,21,31,0.0,1
0,0,1,3,0.0,153.33333333333334,2,3,0.0,1
0,0,42,66,1.6793893129770991,253.7404580152672,40,93,0.0,4
5,5,58,108,28.38095238095238,619.2380952380952,84,155,0.2285714285714285,30
0,0,2,8,0.0,124.44444444444444,5,9,0.0,1
6,6,15,25,156.29268292682926,1510.2439024390244,10,24,0.6829268292682927,6
6,6,14,30,111.15254237288136,1960.5084745762715,37,47,0.5932203389830508,11
0,0,4,12,8.333333333333334,110.83333333333331,2,9,0.0,0
0,0,47,37,5.897435897435898,448.8034188034188,63,90,0.0,3
3,3,3,15,194.94117647058823,1316.470588235294,8,16,1.0588235294117647,2
0,0,3,18,8.055555555555555,267.77777777777777,22,34,0.0,0
0,0,1,8,0.0,490.0,4,6,0.0,0
0,0,1,2,0.0,55.0,0,2,0.0,0
0,0,2,5,0.0,40.0,4,4,0.0,1
3,3,0,3,1068.0,32000.0,0,2,7.0,1
